age,gender,employment_status,annual_income,usage_per_month,top_genre,num_of_days_active
35,Female,Employed part-time,16500,1452,Pop,143
30,Female,Employed full-time,47150,2133,Rock,193
46,Female,Employed full-time,187000,2525,Pop,138
50,Male,Employed full-time,94300,871,Indie,168
42,Male,Unemployed,31950,1156,Country,235
47,Male,Employed full-time,91900,909,Rock,247
19,Female,Student,8000,2979,Indie,201
30,Male,Employed full-time,24300,1931,Pop,153
27,Female,Student,13700,1575,Pop,231
24,Female,Student,1400,228,Rock,187
48,Female,Employed full-time,102100,2297,Pop,214
31,Male,Employed full-time,17450,2726,Classical,195
34,Male,Employed full-time,20800,2076,Pop,148
43,Other,Student,19350,260,Pop,81
32,Female,Employed part-time,13750,334,Rock,215
30,Female,Employed full-time,57800,1125,Pop,207
31,Female,Employed part-time,55050,2997,Jazz,264
19,Male,Employed full-time,110500,762,Jazz,142
18,Male,Employed full-time,48400,395,Country,136
20,Female,Unemployed,7250,1965,Indie,204
22,Male,Employed full-time,52200,2935,Country,152
18,Male,Student,3650,2152,Rock,246
28,Male,Student,34000,742,Country,232
17,Male,Student,15850,2202,Country,236
18,Male,Unemployed,11750,159,Pop,199
50,Female,Employed full-time,6500,20,Pop,259
39,Male,Employed full-time,163000,1229,Classical,221
20,Male,Employed full-time,5300,866,Classical,147
37,Male,Employed full-time,104450,2290,Rock,196
50,Female,Employed full-time,17550,191,Classical,204
40,Male,Student,800,861,Rock,191
50,Female,Employed full-time,27450,1147,Classical,213
23,Female,Unemployed,24650,26,Pop,250
50,Male,Employed full-time,172650,2711,Pop,253
22,Male,Employed full-time,106350,679,Pop,205
23,Female,Student,2200,173,Rock,122
22,Female,Employed part-time,55150,217,Pop,225
44,Female,Employed full-time,21550,2774,Pop,211
32,Female,Employed part-time,32150,106,Pop,206
33,Male,Employed part-time,57600,131,Pop,181
37,Male,Employed full-time,7550,1525,Country,153
27,Male,Employed full-time,27100,146,Pop,86
20,Male,Student,23500,165,Pop,189
18,Female,Employed full-time,156950,8,Pop,124
33,Male,Employed part-time,29600,106,Pop,130
28,Male,Employed full-time,23400,217,Country,141
18,Male,Employed full-time,25900,196,Country,173
22,Female,Employed full-time,56050,655,Pop,210
39,Female,Unemployed,26500,266,Country,212
17,Female,Student,9800,136,Rock,191
38,Female,Employed part-time,20350,1701,Pop,134
16,Female,Student,6400,2582,Classical,153
32,Male,Employed full-time,42900,2007,Jazz,137
22,Male,Student,14050,2739,Rock,138
44,Female,Employed part-time,56150,1885,Pop,228
26,Male,Student,16650,2001,Classical,295
29,Male,Student,4650,566,Jazz,219
36,Female,Unemployed,850,160,Pop,229
31,Female,Employed full-time,52550,1739,Pop,135
31,Male,Employed full-time,8400,1043,Rock,215
47,Male,Employed full-time,100100,2232,Classical,278
27,Male,Employed full-time,91750,397,Country,162
46,Female,Employed full-time,25800,2275,Country,205
17,Male,Student,8350,5,Rock,143
16,Male,Student,3900,1511,Indie,217
35,Male,Employed full-time,31950,161,Classical,172
46,Male,Employed full-time,5400,1857,Rock,148
18,Male,Student,4600,343,Classical,123
34,Male,Employed full-time,111850,1243,Classical,221
30,Female,Employed full-time,28950,2593,Rock,238
21,Female,Unemployed,27300,1054,Pop,180
22,Female,Student,9250,2150,Rock,104
19,Female,Employed part-time,38600,82,Hip Hop,217
34,Male,Employed full-time,118200,2428,Rock,253
19,Male,Student,2700,2929,Rock,66
32,Male,Employed full-time,23250,2704,Classical,156
20,Female,Student,22800,114,Pop,151
34,Male,Employed full-time,135150,44,Classical,236
33,Female,Employed part-time,55250,300,Indie,201
31,Male,Employed full-time,27000,1812,Pop,156
23,Female,Student,104700,30,Country,295
41,Male,Employed full-time,23100,2600,Classical,159
48,Male,Employed full-time,20350,287,Pop,166
28,Female,Student,57250,10,Pop,179
34,Male,Employed full-time,188600,2716,Country,216
33,Male,Employed full-time,23850,2005,Country,195
19,Male,Employed full-time,2550,1683,Hip Hop,201
33,Female,Employed part-time,12150,826,Rock,226
21,Female,Employed full-time,131000,2031,Pop,185
42,Male,Employed full-time,18350,2628,Pop,246
26,Other,Student,16450,1286,Pop,199
34,Female,Unemployed,27150,2956,Jazz,128
36,Male,Employed full-time,11250,121,Pop,150
48,Male,Employed full-time,12650,395,Rock,190
57,Female,Employed full-time,3400,2881,Pop,128
44,Female,Student,93500,1815,Pop,107
47,Female,Employed full-time,51350,1947,Pop,197
51,Male,Employed full-time,110900,2678,Jazz,135
44,Male,Employed full-time,93700,2329,Indie,164
32,Male,Employed full-time,37600,63,Pop,221
47,Male,Employed full-time,14250,1447,Rock,124
35,Male,Employed full-time,148500,1127,Classical,233
21,Male,Student,12150,1668,Pop,194
23,Female,Student,13500,1364,Rock,185
26,Female,Employed full-time,20600,2605,Pop,253
47,Female,Employed full-time,32500,167,Jazz,150
36,Female,Student,35800,102,Indie,171
36,Female,Employed part-time,55600,2494,Pop,197
42,Female,Employed full-time,19500,765,Pop,153
43,Female,Student,4800,1794,Pop,168
38,Male,Unemployed,28500,602,Rock,157
43,Male,Employed full-time,94100,150,Pop,160
39,Female,Employed part-time,13900,2650,Country,162
32,Female,Employed part-time,31500,2408,Country,153
30,Male,Employed full-time,151250,1510,Hip Hop,178
22,Male,Employed full-time,29200,1370,Country,167
50,Female,Employed full-time,49150,430,Pop,231
35,Female,Employed part-time,19250,769,Classical,171
46,Male,Employed full-time,110150,2695,Indie,166
39,Female,Employed full-time,11950,1907,Jazz,236
38,Male,Employed full-time,16750,1413,Pop,75
29,Female,Student,2650,889,Country,225
23,Male,Employed full-time,250,37,Classical,258
22,Female,Employed part-time,11950,2679,Country,166
38,Male,Employed full-time,96550,224,Rock,163
37,Female,Employed full-time,28800,1950,Classical,197
19,Male,Unemployed,13700,987,Classical,128
37,Male,Employed part-time,41100,2859,Pop,257
24,Male,Employed full-time,44800,97,Rock,230
48,Female,Employed full-time,4500,1666,Pop,216
35,Female,Employed part-time,23900,194,Rock,158
28,Female,Student,47650,2792,Classical,260
26,Male,Employed full-time,53500,912,Classical,216
29,Female,Unemployed,11950,39,Country,168
23,Female,Employed full-time,10250,19,Pop,237
17,Male,Student,14100,406,Pop,152
36,Male,Employed full-time,7300,1434,Jazz,159
33,Female,Employed full-time,52000,556,Pop,202
19,Male,Student,18750,582,Indie,184
33,Male,Employed full-time,13450,239,Pop,172
32,Female,Student,26600,2159,Pop,187
26,Male,Employed full-time,2400,2446,Country,126
42,Male,Employed full-time,165550,1543,Pop,132
27,Female,Unemployed,4950,2145,Pop,294
24,Male,Employed full-time,11100,97,Classical,152
38,Female,Employed full-time,11250,351,Country,196
27,Female,Employed full-time,42250,164,Classical,197
34,Male,Employed full-time,115950,53,Indie,193
39,Male,Employed full-time,93600,2634,Classical,253
41,Female,Employed full-time,27300,1696,Jazz,239
40,Male,Unemployed,33400,981,Rock,207
35,Male,Employed part-time,15450,2317,Pop,147
31,Female,Unemployed,13950,211,Pop,284
29,Male,Unemployed,28750,1124,Jazz,172
29,Prefer not to say,Student,3500,70,Pop,146
18,Male,Employed full-time,17800,763,Pop,161
37,Male,Student,13600,159,Classical,249
33,Male,Employed full-time,12050,1620,Country,201
32,Female,Employed full-time,18200,2559,Pop,148
39,Male,Unemployed,6750,2247,Rock,240
42,Female,Employed full-time,40850,1286,Pop,191
32,Male,Employed full-time,300,434,Jazz,228
39,Female,Employed full-time,53550,49,Indie,184
30,Male,Employed full-time,14050,2273,Classical,226
34,Male,Employed full-time,183600,411,Pop,117
42,Female,Employed full-time,124600,141,Hip Hop,172
45,Female,Employed full-time,47150,2928,Classical,143
35,Female,Employed full-time,7450,383,Pop,162
23,Male,Employed full-time,3900,242,Pop,241
30,Male,Employed full-time,17500,2822,Pop,287
35,Female,Employed full-time,6400,3,Pop,228
35,Female,Employed full-time,26050,188,Pop,123
37,Male,Student,52000,2905,Classical,147
37,Female,Employed part-time,2550,2153,Indie,178
38,Male,Employed full-time,185200,2587,Pop,126
45,Female,Employed full-time,26150,101,Pop,213
21,Male,Student,23600,160,Pop,159
44,Female,Employed full-time,1150,779,Pop,191
25,Female,Employed full-time,49950,24,Rock,147
23,Male,Employed full-time,10350,2915,Pop,190
18,Male,Student,1100,21,Pop,223
18,Female,Employed full-time,56000,252,Pop,99
24,Female,Student,39300,18,Pop,154
23,Male,Employed full-time,57000,2571,Pop,283
23,Male,Employed full-time,45750,360,Pop,231
35,Female,Employed full-time,38800,779,Classical,124
17,Male,Student,25100,1016,Classical,163
44,Female,Employed full-time,9850,2260,Country,186
31,Male,Employed full-time,52200,2604,Indie,199
32,Female,Employed full-time,350,853,Classical,253
33,Male,Employed full-time,8900,622,Jazz,200
47,Male,Employed full-time,170400,276,Pop,265
46,Female,Employed full-time,19200,2771,Pop,181
20,Female,Unemployed,3850,701,Pop,234
28,Male,Student,5450,1525,Pop,256
24,Female,Employed part-time,7400,2207,Rock,245
26,Male,Student,750,2217,Pop,103
40,Male,Student,36350,2306,Rock,171
46,Female,Employed full-time,3450,1071,Pop,150
38,Female,Employed full-time,2400,282,Classical,176
31,Female,Unemployed,51450,1930,Classical,203
39,Female,Employed full-time,17650,1828,Rock,197
39,Male,Employed full-time,20250,2636,Indie,121
17,Male,Student,15200,91,Classical,158
47,Female,Employed full-time,110600,2924,Pop,171
46,Male,Employed full-time,8700,1342,Pop,160
32,Male,Student,53100,750,Pop,166
32,Female,Employed part-time,5900,938,Indie,163
39,Female,Employed full-time,26600,348,Pop,193
43,Male,Employed full-time,27850,691,Rock,206
22,Male,Employed full-time,26900,211,Pop,160
25,Male,Employed full-time,10500,167,Pop,89
27,Male,Employed full-time,113550,26,Pop,145
18,Female,Student,9600,38,Pop,191
40,Female,Employed part-time,2250,170,Country,221
42,Female,Employed part-time,37450,2968,Pop,256
50,Male,Employed full-time,2650,2476,Pop,183
24,Female,Employed full-time,41000,1135,Pop,167
36,Female,Employed full-time,11800,784,Rock,267
40,Female,Employed part-time,28350,341,Rock,169
31,Female,Employed full-time,10500,1442,Indie,146
27,Male,Employed full-time,98050,593,Hip Hop,199
28,Male,Employed full-time,164200,1791,Pop,171
35,Male,Employed full-time,45000,1351,Pop,114
25,Female,Employed full-time,18850,149,Jazz,92
37,Female,Unemployed,24800,361,Pop,177
22,Male,Employed full-time,51400,1537,Rock,189
27,Male,Student,57050,1616,Pop,144
32,Female,Employed part-time,28850,546,Rock,296
42,Male,Employed part-time,13500,298,Rock,189
38,Female,Employed full-time,15200,1992,Pop,276
45,Female,Unemployed,17550,300,Pop,111
45,Female,Unemployed,28250,1155,Pop,133
44,Male,Employed full-time,100650,1949,Pop,213
25,Female,Employed full-time,14650,310,Country,129
24,Male,Student,8000,2491,Rock,230
36,Female,Unemployed,1250,418,Classical,164
33,Female,Employed part-time,5700,192,Classical,172
49,Female,Employed full-time,7800,906,Pop,106
42,Male,Employed full-time,7550,85,Indie,187
32,Male,Employed full-time,1600,385,Rock,232
45,Male,Employed full-time,11500,2746,Pop,121
18,Female,Employed part-time,11100,2797,Pop,232
35,Male,Employed part-time,92350,1900,Pop,159
27,Female,Employed full-time,2200,197,Pop,163
49,Male,Employed full-time,91450,152,Rock,150
28,Female,Student,19100,1969,Pop,70
37,Male,Employed full-time,101550,1833,Jazz,170
41,Male,Employed full-time,20200,2527,Pop,226
33,Male,Employed full-time,92400,2559,Classical,175
21,Female,Employed full-time,115750,2490,Classical,132
34,Male,Employed full-time,25800,1646,Pop,160
20,Male,Employed full-time,6400,289,Classical,185
28,Male,Student,11900,2788,Rock,224
30,Male,Employed full-time,17350,2921,Indie,267
27,Male,Employed full-time,28200,139,Classical,117
44,Female,Employed full-time,16100,1677,Pop,227
46,Female,Employed full-time,118300,1286,Country,121
36,Female,Student,16700,222,Rock,177
26,Male,Employed full-time,103300,903,Jazz,188
32,Male,Employed full-time,15100,2373,Pop,190
40,Male,Employed full-time,23700,2895,Pop,194
47,Male,Employed full-time,5750,1221,Classical,119
36,Male,Student,25000,75,Pop,220
27,Female,Student,9400,151,Indie,123
34,Male,Employed full-time,183100,2976,Country,181
30,Male,Employed full-time,105800,148,Pop,246
25,Female,Employed full-time,17350,143,Pop,170
46,Male,Employed full-time,24800,2621,Pop,255
35,Male,Employed full-time,24650,336,Pop,205
36,Female,Employed part-time,51450,155,Classical,139
31,Male,Unemployed,45000,2958,Pop,123
33,Male,Employed full-time,165750,189,Pop,136
24,Female,Employed full-time,39050,2913,Rock,215
26,Male,Student,500,2134,Pop,207
21,Female,Employed part-time,16950,327,Country,232
20,Female,Student,22250,2084,Pop,216
30,Female,Employed part-time,29900,719,Classical,164
24,Female,Employed full-time,550,381,Country,207
28,Female,Student,16150,513,Country,134
37,Female,Employed part-time,167150,784,Indie,179
46,Female,Employed full-time,1800,1403,Classical,208
18,Male,Student,6750,14,Pop,177
31,Male,Employed full-time,3300,127,Pop,172
24,Male,Employed full-time,116550,84,Rock,193
46,Female,Employed part-time,55400,2050,Jazz,113
17,Male,Student,14650,1233,Classical,217
43,Male,Employed full-time,100,1725,Classical,176
37,Female,Employed full-time,14550,1162,Jazz,128
32,Male,Employed full-time,10700,2569,Pop,75
16,Female,Student,22400,33,Classical,96
49,Male,Employed full-time,23550,9,Rock,245
25,Female,Employed full-time,36350,2211,Classical,119
32,Female,Employed part-time,44200,2652,Pop,197
41,Male,Employed full-time,42650,2809,Pop,129
28,Male,Student,29900,11,Pop,141
35,Female,Employed full-time,93850,423,Indie,172
34,Female,Employed part-time,20500,1052,Country,199
42,Female,Unemployed,16800,2185,Rock,111
50,Female,Employed full-time,6000,2658,Pop,140
17,Female,Student,12600,1038,Indie,164
30,Male,Employed full-time,25050,1715,Country,155
35,Female,Unemployed,21400,216,Rock,120
31,Male,Employed full-time,190950,740,Pop,187
40,Male,Employed full-time,40300,2208,Rock,189
39,Female,Employed full-time,9900,1733,Rock,163
38,Male,Employed full-time,51150,45,Pop,153
39,Female,Unemployed,32850,30,Rock,60
18,Male,Employed full-time,11950,178,Jazz,179
34,Female,Employed full-time,27450,392,Jazz,223
41,Female,Employed full-time,52250,2358,Country,106
18,Female,Student,15550,799,Rock,136
28,Male,Employed full-time,950,1663,Pop,127
21,Female,Employed part-time,7700,2981,Rock,173
33,Male,Employed full-time,2400,1095,Indie,248
42,Male,Employed full-time,8550,1899,Classical,157
23,Female,Employed full-time,47900,192,Pop,125
32,Female,Student,59300,171,Pop,185
28,Female,Employed full-time,59550,35,Country,159
38,Female,Unemployed,24500,1026,Country,216
45,Male,Employed full-time,17600,9,Pop,121
41,Male,Employed full-time,35850,987,Pop,120
31,Male,Student,57800,227,Jazz,194
19,Female,Student,28600,20,Country,157
29,Female,Employed full-time,58950,1771,Pop,129
26,Female,Student,46450,2326,Pop,192
33,Male,Student,29400,2015,Classical,201
36,Male,Unemployed,59200,2373,Classical,207
33,Female,Employed full-time,134350,1835,Hip Hop,193
31,Male,Employed full-time,14900,2286,Pop,123
39,Female,Employed full-time,25750,316,Jazz,177
44,Male,Employed full-time,26300,5,Hip Hop,166
31,Male,Employed full-time,44100,193,Pop,89
40,Female,Employed full-time,13650,1592,Pop,203
36,Male,Student,11950,412,Pop,230
30,Male,Employed full-time,8850,1664,Country,210
18,Female,Student,16700,1530,Pop,182
58,Female,Employed full-time,45500,230,Classical,187
34,Male,Employed full-time,53500,93,Pop,199
16,Female,Student,23300,19,Rock,158
26,Female,Student,4650,2898,Country,194
20,Male,Employed full-time,21600,51,Pop,133
28,Female,Employed full-time,42800,9,Pop,227
31,Male,Employed full-time,20450,35,Pop,156
26,Female,Employed full-time,13600,54,Rock,168
38,Male,Employed full-time,112650,625,Rock,202
27,Female,Employed full-time,4750,460,Pop,196
16,Male,Student,7000,1246,Classical,178
26,Female,Employed full-time,16700,2303,Classical,209
33,Male,Employed full-time,189950,516,Pop,198
33,Female,Employed full-time,107850,984,Pop,131
35,Male,Employed full-time,181100,2130,Pop,89
30,Female,Unemployed,25200,215,Rock,175
38,Male,Employed part-time,39050,262,Pop,155
23,Female,Student,7250,1184,Hip Hop,199
33,Female,Employed full-time,174050,1676,Rock,171
21,Female,Student,32100,587,Pop,174
33,Male,Employed full-time,29550,542,Pop,157
42,Male,Unemployed,34800,2039,Pop,228
34,Male,Employed full-time,124550,2646,Pop,122
30,Female,Employed full-time,9150,2064,Country,237
47,Male,Employed part-time,4950,2779,Pop,221
35,Female,Employed full-time,950,1857,Classical,173
22,Male,Student,25350,790,Hip Hop,184
43,Male,Employed full-time,25200,352,Pop,241
20,Female,Employed full-time,4300,73,Jazz,179
27,Female,Student,20350,2240,Pop,114
39,Female,Student,9000,10,Pop,151
39,Female,Unemployed,40000,288,Rock,116
29,Male,Employed full-time,24400,445,Pop,156
19,Female,Employed full-time,55300,234,Rock,172
43,Male,Employed full-time,161000,687,Country,166
44,Male,Employed full-time,2550,293,Country,192
31,Male,Employed full-time,1850,53,Hip Hop,207
25,Male,Student,6300,31,Pop,209
39,Female,Employed part-time,115600,2005,Jazz,274
36,Male,Employed full-time,3600,114,Rock,92
29,Female,Employed full-time,10300,17,Pop,166
43,Female,Employed full-time,6050,2451,Country,189
50,Male,Employed full-time,48800,355,Country,229
26,Female,Student,6900,306,Pop,242
21,Female,Employed full-time,37600,107,Rock,191
48,Male,Employed full-time,27350,1846,Jazz,80
35,Male,Employed full-time,31550,2152,Country,220
38,Male,Unemployed,5200,282,Country,204
47,Male,Employed full-time,109500,300,Country,123
